Id,Watermark,ConversationId,Activity,ActivityContent,CreateDate
17444,205,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""00ccfece-8a34-4d20-909a-f44f8e7109b9"",""label"":""end_custom_node 'Node_vy6vhds5kf' [Flow_b3fa554a-626e-4270-96eb-579750c45159] "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""end_custom_node"",""Message"":"""",""Timestamp"":""2020-09-16T07:09:36.9966128Z""},""name"":""botflow_trace.end_custom_node"",""id"":""f7da4db5-3135-47d6-a8fe-3869796ef51c"",""timestamp"":""2020-09-16T07:09:36.986Z""}",1,09:37.0
17445,209,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""message"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""attachmentLayout"":""list"",""locale"":""zh-TW"",""text"":"""",""inputHint"":""acceptingInput"",""attachments"":[{""contentType"":""application/vnd.microsoft.card.adaptive"",""content"":{""type"":""AdaptiveCard"",""version"":""1.0"",""body"":[{""type"":""Container"",""id"":""TopAnswerLabel"",""items"":[{""type"":""TextBlock"",""size"":""medium"",""text"":""最佳答案""}]},{""type"":""Container"",""id"":""TopAnswerBlock"",""items"":[{""type"":""Container"",""items"":[{""type"":""TextBlock"",""text"":""請洽貴單位人資服務代表。"",""wrap"":true}],""spacing"":""large""}],""spacing"":""medium""},{""type"":""Container"",""id"":""OtherAnswersLabel"",""items"":[{""type"":""TextBlock"",""size"":""medium"",""text"":""也推薦您參考""}],""spacing"":""medium""},{""type"":""Container"",""id"":""OtherAnswersBlock"",""items"":[{""type"":""Container"",""backgroundImage"":""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mP8/x8AAwMCAO+ip1sAAAAASUVORK5CYII="",""items"":[{""type"":""TextBlock"",""color"":""accent"",""text"":""離職一定要一個月前通知嗎"",""wrap"":true}],""selectAction"":{""type"":""Action.Submit"",""data"":""離職一定要一個月前通知嗎"",""title"":""離職一定要一個月前通知嗎""},""spacing"":""medium"",""separator"":true},{""type"":""Container"",""backgroundImage"":""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mP8/x8AAwMCAO+ip1sAAAAASUVORK5CYII="",""items"":[{""type"":""TextBlock"",""color"":""accent"",""text"":""離職要幾天前提出"",""wrap"":true}],""selectAction"":{""type"":""Action.Submit"",""data"":""離職要幾天前提出"",""title"":""離職要幾天前提出""},""spacing"":""medium"",""separator"":true},{""type"":""Container"",""backgroundImage"":""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mP8/x8AAwMCAO+ip1sAAAAASUVORK5CYII="",""items"":[{""type"":""TextBlock"",""color"":""accent"",""text"":""離職申請是由本人或主管提出"",""wrap"":true}],""selectAction"":{""type"":""Action.Submit"",""data"":""離職申請是由本人或主管提出"",""title"":""離職申請是由本人或主管提出""},""spacing"":""medium"",""separator"":true}],""spacing"":""medium"",""separator"":true}]}}],""entities"":[],""replyToId"":""00ccfece-8a34-4d20-909a-f44f8e7109b9"",""id"":""e317816b-01fb-4c00-be78-35a2f71f18c9"",""timestamp"":""2020-09-16T07:09:36.962Z""}",5,09:37.0
17446,209,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""00ccfece-8a34-4d20-909a-f44f8e7109b9"",""label"":""end_node 'Node_vy6vhds5kf' [Flow_b3fa554a-626e-4270-96eb-579750c45159] "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""end_node"",""Message"":"""",""Timestamp"":""2020-09-16T07:09:37.0110861Z""},""name"":""botflow_trace.end_node"",""id"":""d72aed5b-f929-40e6-8cd2-53ea4a108977"",""timestamp"":""2020-09-16T07:09:37.000Z""}",1,09:37.0
17447,206,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""00ccfece-8a34-4d20-909a-f44f8e7109b9"",""label"":""Debug Debug Answer Result"",""valueType"":""TraceData"",""value"":{""Level"":""Debug"",""ActionType"":""debug"",""Message"":""Debug Answer Result"",""Data"":{""Query"":""我要離職"",""TopIntent"":{""Uid"":""33d4d999-a096-4122-9f9d-fa559a06c101"",""Type"":""faq"",""Intent"":""faq_65"",""Confidence"":0.9013265371322632,""TopAnswer"":{""Type"":""text"",""Id"":""2620"",""Question"":""我想離職"",""Answer"":""請洽貴單位人資服務代表。"",""Value"":""我想離職"",""Confidence"":1},""OtherAnswers"":[{""Type"":""text"",""Id"":""2617"",""Question"":""離職一定要一個月前通知嗎"",""Answer"":""請參照勞基法之規定，或另行與主管約定。\\n\n\\n一、繼續工作三個月以上一年未滿者，於十日前預告之。\\n\n\\n二、繼續工作一年以上三年未滿者，於二十日前預告之。\\n\n\\n三、繼續工作三年以上者，於三十日前預告之。"",""Value"":""離職一定要一個月前通知嗎"",""Confidence"":2.4061554400643557e-19},{""Type"":""text"",""Id"":""2625"",""Question"":""離職要幾天前提出"",""Answer"":""根據勞基法規定\\n\n\\n一、繼續工作三個月以上一年未滿者，於十日前預告之。\\n\n\\n二、繼續工作一年以上三年未滿者，於二十日前預告之。\\n\n\\n三、繼續工作三年以上者，於三十日前預告之。"",""Value"":""離職要幾天前提出"",""Confidence"":1.3980116201743072e-19},{""Type"":""text"",""Id"":""2628"",""Question"":""離職申請是由本人或主管提出"",""Answer"":""待新流程確認。"",""Value"":""離職申請是由本人或主管提出"",""Confidence"":3.27852583420995e-20}]},""OtherIntents"":[{""Uid"":""41e0ee25-c1a1-435c-a21e-a6e7d042e810"",""Type"":""faq"",""Intent"":""faq_54"",""Confidence"":0.07481592148542404,""TopAnswer"":{""Type"":""text"",""Id"":""1273"",""Question"":""哪裡可以查詢獎懲通知"",""Answer"":""獎懲相關可以到\\\""人資網站>其他功能>獎懲專區\\\""作查詢喔~\n"",""Value"":""哪裡可以查詢獎懲通知"",""Confidence"":0.7560436725616455},""OtherAnswers"":[{""Type"":""text"",""Id"":""1268"",""Question"":""留職停薪需要到哪裡申請"",""Answer"":""有事需要辦理留職停薪嗎?可以到\\\""人資網站>功能選單>線上申請>個人申請>人事申請表單\\\""辦理喔~\n"",""Value"":""留職停薪需要到哪裡申請"",""Confidence"":0.12333820015192032},{""Type"":""text"",""Id"":""1271"",""Question"":""在台新期間有什麼喪葬補助項目"",""Answer"":""I'm sorry to hear that.\n喪葬補助可以到\\\""人資網站>功能選單>線上申請>各項福利補助申請\\\""作辦理。\n"",""Value"":""在台新期間有什麼喪葬補助項目"",""Confidence"":0.06480047851800919},{""Type"":""text"",""Id"":""1274"",""Question"":""網站可以切換語言嗎"",""Answer"":""語系可以在\\\""上方語系切換紐\\\""作切換喔~\n"",""Value"":""網站可以切換語言嗎"",""Confidence"":0.02311898022890091}]},{""Uid"":""eda2786a-9c50-4e6f-b168-f3b7d548d79d"",""Type"":""faq"",""Intent"":""faq_64"",""Confidence"":0.013183203525841236,""TopAnswer"":{""Type"":""text"",""Id"":""3829"",""Question"":""如果離職前有行員存款，未來離職後再回來公司任職，還會繼續保有行員存款的資格嗎?"",""Answer"":""您好~離職後即取消行存資格。若離職前有行員存款，未來離職後再回來公司任職，將無行員存款。"",""Value"":""如果離職前有行員存款，未來離職後再回來公司任職，還會繼續保有行員存款的資格嗎?"",""Confidence"":0.9374591708183289},""OtherAnswers"":[{""Type"":""text"",""Id"":""3743"",""Question"":""到任時公司給我我10天休假,我要離職可以全部折現嗎?"",""Answer"":""您好~ 離職前再請與單位主管協調排定休假，倘離職生效日前未能排休完畢，剩餘「法定特休」天數將折算工資，並於次月併薪發給。而剩餘「優惠休假」天數則視同放棄，不另折算工資"",""Value"":""到任時公司給我我10天休假,我要離職可以全部折現嗎?"",""Confidence"":0.05490655452013016},{""Type"":""text"",""Id"":""3791"",""Question"":""如果離職前已經申請了員工優惠貸款，離職後還會繼續保有員工優惠貸款的資格嗎?"",""Answer"":""您好~離職後即取消員工優惠貸款的資格。利率調整為本行一般客戶之貸款利率"",""Value"":""如果離職前已經申請了員工優惠貸款，離職後還會繼續保有員工優惠貸款的資格嗎?"",""Confidence"":0.004590016324073076},{""Type"":""text"",""Id"":""3771"",""Question"":""離職可以領得到年終獎金嗎?"",""Answer"":""您好~年終獎金以發放當時在職者為限。若您於發放當時已離職，則無法領取年終獎金。"",""Value"":""離職可以領得到年終獎金嗎?"",""Confidence"":0.0013132442254573107}]},{""Uid"":""85369062-1f0e-4126-be0b-d5db099f5973"",""Type"":""faq"",""Intent"":""faq_61"",""Confidence"":0.005244719795882702,""TopAnswer"":{""Type"":""text"",""Id"":""3270"",""Question"":""員工意見調查填寫"",""Answer"":""每個人都需要填寫喔"",""Value"":""員工意見調查填寫"",""Confidence"":0.6926206946372986},""OtherAnswers"":[{""Type"":""text"",""Id"":""3271"",""Question"":""員工意見調查每年都會進行嗎"",""Answer"":""為了持續了解每位員工的心聲並且進行改善措施，原則上每兩年做一次"",""Value"":""員工意見調查每年都會進行嗎"",""Confidence"":0.2834054231643677},{""Type"":""text"",""Id"":""3269"",""Question"":""員工意見調查填寫者"",""Answer"":""每個人都可以填寫員工意見調查的"",""Value"":""員工意見調查填寫者"",""Confidence"":0.02397390641272068}]},{""Uid"":""4db969ed-fe83-46c9-9fcf-5e8a0d496b93"",""Type"":""faq"",""Intent"":""faq_60"",""Confidence"":0.003088126191869378,""TopAnswer"":{""Type"":""text"",""Id"":""3511"",""Question"":""我是新進員工，還沒有拿到員工識別證，旺年會該怎麼進場？"",""Answer"":""您好，感謝您的參與，可下載iTaishin App，並憑App內的數位識別證入場"",""Value"":""我是新進員工，還沒有拿到員工識別證，旺年會該怎麼進場？"",""Confidence"":0.2084229439496994},""OtherAnswers"":[{""Type"":""text"",""Id"":""3461"",""Question"":""我有預約張老師諮商服務，我的主管會知道嗎?"",""Answer"":""您好，想找人聊聊嗎?本服務個資全程保密不外流，請同仁安心使用喔!"",""Value"":""我有預約張老師諮商服務，我的主管會知道嗎?"",""Confidence"":0.1652505248785019},{""Type"":""text"",""Id"":""3514"",""Question"":""今年職福會有甚麼活動?"",""Answer"":""您好，感謝您的參與，請至人力資源網站之HR行事曆確認，或是留意職福會發布之活動公告、通知"",""Value"":""今年職福會有甚麼活動?"",""Confidence"":0.1487373560667038},{""Type"":""text"",""Id"":""3472"",""Question"":""如何成為羽球賽聯隊的隊員?"",""Answer"":""您好，感謝您的參與，職福會發布之活動通知會提供各區報名窗口資訊，請自行向各區窗口報名喔~"",""Value"":""如何成為羽球賽聯隊的隊員?"",""Confidence"":0.07821311056613922}]},{""Uid"":""c2f852b2-7658-48b7-8678-ab2f283b5e62"",""Type"":""faq"",""Intent"":""faq_62"",""Confidence"":0.001731291995383799,""TopAnswer"":{""Type"":""text"",""Id"":""3135"",""Question"":""若專案期間離職會有訓練費用的支出嗎?"",""Answer"":""會的，將依照本行「員工賠償準則」之規範處理。如果員工自請離職，於離職生效日前一年內參加國內外訓練合計費用超過新台幣伍千元(含)以上者，應賠償超額部分之訓練費用。"",""Value"":""若專案期間離職會有訓練費用的支出嗎?"",""Confidence"":0.9532010555267334},""OtherAnswers"":[{""Type"":""text"",""Id"":""3253"",""Question"":""cfp專案離職要賠多少錢？"",""Answer"":""將依約定事項計算賠償金額，規定請參閱如下：\n1.自取得CFP認證日起，服務未滿兩年離職者須按比例賠償本公司補助之課程費、考試費及獎勵金；\n2.專案兩年內仍未取得CFP認證者，不論是否自請離職，均須全額賠償本公司已支付之課程費及考試費。"",""Value"":""cfp專案離職要賠多少錢？"",""Confidence"":0.022433793172240257},{""Type"":""text"",""Id"":""3091"",""Question"":""全公司必修課程期間有同仁離職"",""Answer"":""離職同仁系統會於離職生效日隔天自動停用，且不納入完訓統計名單，為保留系統紀錄，故不協助取消"",""Value"":""全公司必修課程期間有同仁離職"",""Confidence"":0.010688846930861473},{""Type"":""text"",""Id"":""3240"",""Question"":""如果我申請了證照津貼/證照補助，離職是否要賠償？"",""Answer"":""證照津貼補助離職之後會自動終止，不需返還。"",""Value"":""如果我申請了證照津貼/證照補助，離職是否要賠償？"",""Confidence"":0.00537053681910038}]},{""Uid"":""dcefc6e3-1b69-4c35-aa26-42712a9c173f"",""Type"":""faq"",""Intent"":""faq_63"",""Confidence"":0.00016312564548570663,""TopAnswer"":{""Type"":""text"",""Id"":""3521"",""Question"":""有什麼職缺可以輪調？"",""Answer"":""想接受新的挑戰嗎?請至人力資源網站＞職有為你＞職缺公告查詢職缺。 (看要不要放超連結)"",""Value"":""有什麼職缺可以輪調？"",""Confidence"":0.4918175935745239},""OtherAnswers"":[{""Type"":""text"",""Id"":""3664"",""Question"":""可以在公司外的機構兼課嗎？"",""Answer"":""同仁如因政府相關機構之邀請或個人因素，欲從事兼職工作或兼課者，應於事前向公司提出申請，經權責主管核准後，始得兼職、兼課。"",""Value"":""可以在公司外的機構兼課嗎？"",""Confidence"":0.20752975344657898},{""Type"":""text"",""Id"":""3524"",""Question"":""同仁接獲人事調動通知後，可以延後到新單位赴職嗎？"",""Answer"":""1.同仁接獲人事調動通知後，應依辦妥移交手續後赴任新職，如因不可抗力之因素無法前往新任職單位報到時，應儘速通知金控人力資源處及新任職單位。\n2.除有特殊情形經原任職單位及新任職單位主管核准同意延展者外，若因延誤赴任而影響業務經查屬實者，將依情節輕重予以議處。"",""Value"":""同仁接獲人事調動通知後，可以延後到新單位赴職嗎？"",""Confidence"":0.17590384185314178},{""Type"":""text"",""Id"":""3665"",""Question"":""上班時間可以請假去兼職嗎？"",""Answer"":""個人因素之兼職行為，經向公司申請並獲核准後，如有必要利用上班時間，應以個人休假辦理。"",""Value"":""上班時間可以請假去兼職嗎？"",""Confidence"":0.053579557687044144}]},{""Uid"":""df4392fe-bdf3-4e36-a231-cc19db293af7"",""Type"":""faq"",""Intent"":""faq_58"",""Confidence"":0.0001413546415278688,""TopAnswer"":{""Type"":""text"",""Id"":""1345"",""Question"":""實習金融專員離職"",""Answer"":""實習途中若需離職，請照離職程序辦法向主管提出離職。若您有實習合約暨實習學分也將影響您的權益，需與您的指導教授討論後續辦法。"",""Value"":""實習金融專員離職"",""Confidence"":0.9999871850013733},""OtherAnswers"":[{""Type"":""text"",""Id"":""1332"",""Question"":""實習金融專員職場衝突"",""Answer"":""請與單位主管先行討論，若問題無法討論解決可詢問校方指導老師與人資EW窗口"",""Value"":""實習金融專員職場衝突"",""Confidence"":0.000004526276825345121},{""Type"":""text"",""Id"":""1330"",""Question"":""實習金融專員應徵職務不是錄取職務"",""Answer"":""面試時會提供同學意願表並依照面試官考核分配特質、意願、地區等，並解釋可能職務內容給面試同學了解，應徵職務未必等於入取職務。"",""Value"":""實習金融專員應徵職務不是錄取職務"",""Confidence"":0.0000018426106862534652},{""Type"":""text"",""Id"":""2745"",""Question"":""其他熱門職務"",""Answer"":""其他熱門職務"",""Value"":""其他熱門職務"",""Confidence"":0.0000015822320165170822}]}],""Entities"":[]},""Timestamp"":""2020-09-16T07:09:36.8020918Z""},""name"":""botflow_trace.debug"",""id"":""388d95dd-ecd6-4db4-a20a-5a62a1acbe53"",""timestamp"":""2020-09-16T07:09:36.814Z""}",1,09:37.0
17448,207,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""00ccfece-8a34-4d20-909a-f44f8e7109b9"",""label"":""Debug Next Custom Action"",""valueType"":""TraceData"",""value"":{""Level"":""Debug"",""ActionType"":""debug"",""Message"":""Next Custom Action"",""Data"":{""Options"":{},""Type"":0,""Id"":""""},""Timestamp"":""2020-09-16T07:09:37.0061921Z""},""name"":""botflow_trace.debug"",""id"":""f56c5c09-f3b1-413c-b1cc-0111b64fea7d"",""timestamp"":""2020-09-16T07:09:36.995Z""}",1,09:37.0
17449,207,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""00ccfece-8a34-4d20-909a-f44f8e7109b9"",""label"":""start_node 'Node_4n80ujbr0w' [Flow_b3fa554a-626e-4270-96eb-579750c45159] "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""start_node"",""Message"":"""",""Timestamp"":""2020-09-16T07:09:37.0192998Z""},""name"":""botflow_trace.start_node"",""id"":""4a323b47-a67b-4505-a697-f8ec87f1f939"",""timestamp"":""2020-09-16T07:09:37.008Z""}",1,09:37.0
17450,208,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""00ccfece-8a34-4d20-909a-f44f8e7109b9"",""label"":""end_node 'Node_4n80ujbr0w' [Flow_b3fa554a-626e-4270-96eb-579750c45159] "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""end_node"",""Message"":"""",""Timestamp"":""2020-09-16T07:09:37.0257442Z""},""name"":""botflow_trace.end_node"",""id"":""debf95fe-684d-449d-88ea-80f0f2b3c5a1"",""timestamp"":""2020-09-16T07:09:37.015Z""}",1,09:37.0
17451,208,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""00ccfece-8a34-4d20-909a-f44f8e7109b9"",""label"":""start_node 'Node_gliiub5snz' [Flow_b3fa554a-626e-4270-96eb-579750c45159] "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""start_node"",""Message"":"""",""Timestamp"":""2020-09-16T07:09:37.0304608Z""},""name"":""botflow_trace.start_node"",""id"":""d6d5add5-c6df-44a6-934a-faefd5d9c752"",""timestamp"":""2020-09-16T07:09:37.019Z""}",1,09:37.0
17452,210,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""message"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""locale"":""zh-TW"",""text"":""嗯，還需要什麼服務嗎？ "",""inputHint"":""acceptingInput"",""attachments"":[],""entities"":[],""replyToId"":""00ccfece-8a34-4d20-909a-f44f8e7109b9"",""id"":""8155a527-c96a-4232-b74e-f928d82f1492"",""timestamp"":""2020-09-16T07:09:37.022Z""}",5,09:37.0
17453,209,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""00ccfece-8a34-4d20-909a-f44f8e7109b9"",""label"":""wait 'Node_gliiub5snz' [Flow_b3fa554a-626e-4270-96eb-579750c45159] "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""wait"",""Message"":"""",""Timestamp"":""2020-09-16T07:09:37.0368765Z""},""name"":""botflow_trace.wait"",""id"":""7c3b4341-1e0e-4c0e-a0c0-c51c544a1bbc"",""timestamp"":""2020-09-16T07:09:37.026Z""}",1,09:37.0
17491,211,cb927417-7592-4e72-8367-98f9edc6b508,"{""from"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""membersAdded"":[{""id"":""b43b416ce78448a148890fcf35cc924b""}],""type"":""conversationUpdate"",""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""hr_bot"",""name"":""hr_bot""},""channelId"":""webchat"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""id"":""f18964dc-0c1c-42d6-b628-5bbd81dd8e76"",""timestamp"":""2020-09-16T07:13:58.287Z""}",2,13:58.0
17492,212,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""f18964dc-0c1c-42d6-b628-5bbd81dd8e76"",""label"":""start_event 'Greeting' "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""start_event"",""Message"":"""",""Timestamp"":""2020-09-16T07:13:58.7255824Z""},""name"":""botflow_trace.start_event"",""id"":""4686e718-b7fb-4edc-a99a-0e17e281f440"",""timestamp"":""2020-09-16T07:13:58.731Z""}",1,13:58.0
17493,213,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""f18964dc-0c1c-42d6-b628-5bbd81dd8e76"",""label"":""end_event 'Greeting' "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""end_event"",""Message"":"""",""Timestamp"":""2020-09-16T07:13:58.7344148Z""},""name"":""botflow_trace.end_event"",""id"":""0cf63f59-1940-403d-9b15-945947bbbd13"",""timestamp"":""2020-09-16T07:13:58.736Z""}",1,13:58.0
17494,215,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""f18964dc-0c1c-42d6-b628-5bbd81dd8e76"",""label"":""start_flow 'Flow_b3fa554a-626e-4270-96eb-579750c45159' "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""start_flow"",""Message"":"""",""Timestamp"":""2020-09-16T07:13:58.7421145Z""},""name"":""botflow_trace.start_flow"",""id"":""58af46e6-8f7c-4aca-8cc6-3caf97c644d3"",""timestamp"":""2020-09-16T07:13:58.748Z""}",1,13:58.0
17495,214,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""f18964dc-0c1c-42d6-b628-5bbd81dd8e76"",""label"":""start_node 'Node_1qgfeqr6n3' [Flow_b3fa554a-626e-4270-96eb-579750c45159] "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""start_node"",""Message"":"""",""Timestamp"":""2020-09-16T07:13:58.7533136Z""},""name"":""botflow_trace.start_node"",""id"":""5b12df27-ca31-46e1-a95d-6f5991c14d1f"",""timestamp"":""2020-09-16T07:13:58.758Z""}",1,13:58.0
17496,215,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""message"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""attachmentLayout"":""list"",""text"":"""",""inputHint"":""acceptingInput"",""attachments"":[{""contentType"":""application/vnd.microsoft.card.hero"",""content"":{""title"":""我很忙的喔，快用一句話來描述您的問題"",""subtitle"":""（例：勞工舊制退休金如何計算?）"",""text"":""或點選以下常見問題分類："",""images"":[{""url"":""https://i.pinimg.com/originals/34/46/40/344640f515242e9b3d847dfeb26a29cf.gif""}],""buttons"":[{""type"":""imBack"",""title"":""薪資相關"",""value"":""薪資相關""},{""type"":""imBack"",""title"":""差勤相關"",""value"":""差勤相關""},{""type"":""imBack"",""title"":""考績相關"",""value"":""考績相關""},{""type"":""imBack"",""title"":""離職相關"",""value"":""離職相關""}]}}],""entities"":[],""replyToId"":""f18964dc-0c1c-42d6-b628-5bbd81dd8e76"",""id"":""e80a3828-b661-48a4-b471-23dbdac4cd0d"",""timestamp"":""2020-09-16T07:13:58.767Z""}",5,13:58.0
